X_COORD,Y_COORD,HABITAT
352758,6245409,1
353258,6245409,1
353758,6245409,1
354258,6245409,1
354758,6245409,1
355258,6245409,1
355758,6245409,1
356258,6245409,1
356758,6245409,1
357258,6245409,1
357758,6245409,1
358258,6245409,1
358758,6245409,1
359258,6245409,1
359758,6245409,1
360258,6245409,1
360758,6245409,1
361258,6245409,1
361758,6245409,1
362258,6245409,1
362758,6245409,1
363258,6245409,1
363758,6245409,1
364258,6245409,1
364758,6245409,1
365258,6245409,1
365758,6245409,1
366258,6245409,1
366758,6245409,1
367258,6245409,1
306258,6244909,1
306758,6244909,1
307258,6244909,1
311258,6244909,1
311758,6244909,1
312258,6244909,1
312758,6244909,1
313258,6244909,1
313758,6244909,1
314258,6244909,1
314758,6244909,1
315258,6244909,1
315758,6244909,1
316258,6244909,1
316758,6244909,1
317258,6244909,1
317758,6244909,1
318258,6244909,1
318758,6244909,1
319258,6244909,1
319758,6244909,1
321758,6244909,1
322258,6244909,1
322758,6244909,1
323258,6244909,1
323758,6244909,1
324258,6244909,1
328258,6244909,1
328758,6244909,1
329258,6244909,1
329758,6244909,1
330258,6244909,1
330758,6244909,1
331258,6244909,1
331758,6244909,1
332258,6244909,1
332758,6244909,1
333258,6244909,1
333758,6244909,1
334258,6244909,1
334758,6244909,1
335258,6244909,1
335758,6244909,1
336258,6244909,1
336758,6244909,1
337258,6244909,1
337758,6244909,1
338258,6244909,1
338758,6244909,1
339258,6244909,1
339758,6244909,1
340258,6244909,1
340758,6244909,1
341258,6244909,1
341758,6244909,1
342258,6244909,1
342758,6244909,1
343258,6244909,1
343758,6244909,1
344258,6244909,1
344758,6244909,1
345258,6244909,1
345758,6244909,1
346258,6244909,1
346758,6244909,1
347258,6244909,1
347758,6244909,1
348258,6244909,1
348758,6244909,1
349258,6244909,1
349758,6244909,1
350258,6244909,1
350758,6244909,1
351258,6244909,1
351758,6244909,1
352258,6244909,1
352758,6244909,1
353258,6244909,1
353758,6244909,1
354258,6244909,1
354758,6244909,1
355258,6244909,1
355758,6244909,1
356258,6244909,1
356758,6244909,1
357258,6244909,1
357758,6244909,1
358258,6244909,1
358758,6244909,1
359258,6244909,1
359758,6244909,1
360258,6244909,1
360758,6244909,1
361258,6244909,1
361758,6244909,1
362258,6244909,1
362758,6244909,1
363258,6244909,1
363758,6244909,1
364258,6244909,1
364758,6244909,1
365258,6244909,1
365758,6244909,1
366258,6244909,1
366758,6244909,1
367258,6244909,1
306758,6244409,1
307258,6244409,1
307758,6244409,1
311758,6244409,1
312258,6244409,1
312758,6244409,1
313258,6244409,1
313758,6244409,1
314258,6244409,1
314758,6244409,1
315258,6244409,1
315758,6244409,1
316258,6244409,1
316758,6244409,1
317258,6244409,1
317758,6244409,1
318258,6244409,1
318758,6244409,1
319258,6244409,1
319758,6244409,1
321758,6244409,1
322258,6244409,1
322758,6244409,1
323258,6244409,1
323758,6244409,1
324258,6244409,1
327758,6244409,1
328258,6244409,1
328758,6244409,1
329258,6244409,1
329758,6244409,1
330258,6244409,1
330758,6244409,1
331258,6244409,1
331758,6244409,1
332258,6244409,1
332758,6244409,1
333258,6244409,1
333758,6244409,1
334258,6244409,1
334758,6244409,1
335258,6244409,1
335758,6244409,1
336258,6244409,1
336758,6244409,1
337258,6244409,1
337758,6244409,1
338258,6244409,1
338758,6244409,1
339258,6244409,1
339758,6244409,1
340258,6244409,1
340758,6244409,1
341258,6244409,1
341758,6244409,1
342258,6244409,1
342758,6244409,1
343258,6244409,1
343758,6244409,1
344258,6244409,1
344758,6244409,1
345258,6244409,1
345758,6244409,1
346258,6244409,1
346758,6244409,1
347258,6244409,1
347758,6244409,1
348258,6244409,1
348758,6244409,1
349258,6244409,1
349758,6244409,1
350258,6244409,1
350758,6244409,1
351258,6244409,1
351758,6244409,1
352258,6244409,1
352758,6244409,1
353258,6244409,1
353758,6244409,1
354258,6244409,1
354758,6244409,1
355258,6244409,1
355758,6244409,1
356258,6244409,1
356758,6244409,1
357258,6244409,1
357758,6244409,1
358258,6244409,1
358758,6244409,1
359258,6244409,1
359758,6244409,1
360258,6244409,1
360758,6244409,1
361258,6244409,1
361758,6244409,1
362258,6244409,1
362758,6244409,1
363258,6244409,1
363758,6244409,1
364258,6244409,1
364758,6244409,1
365258,6244409,1
365758,6244409,1
366258,6244409,1
366758,6244409,1
367258,6244409,1
367758,6244409,1
306258,6243909,1
306758,6243909,1
307258,6243909,1
307758,6243909,1
311758,6243909,1
312258,6243909,1
312758,6243909,1
313258,6243909,1
313758,6243909,1
314258,6243909,1
314758,6243909,1
315258,6243909,1
315758,6243909,1
316258,6243909,1
316758,6243909,1
317258,6243909,1
317758,6243909,1
318258,6243909,1
318758,6243909,1
319258,6243909,1
319758,6243909,1
321758,6243909,1
322258,6243909,1
322758,6243909,1
323258,6243909,1
323758,6243909,1
324258,6243909,1
327758,6243909,1
328258,6243909,1
328758,6243909,1
329258,6243909,1
329758,6243909,1
330258,6243909,1
330758,6243909,1
331258,6243909,1
331758,6243909,1
332258,6243909,1
332758,6243909,1
333258,6243909,1
333758,6243909,1
334258,6243909,1
334758,6243909,1
335258,6243909,1
335758,6243909,1
336258,6243909,1
336758,6243909,1
337258,6243909,1
337758,6243909,1
338258,6243909,1
338758,6243909,1
339258,6243909,1
339758,6243909,1
340258,6243909,1
340758,6243909,1
341258,6243909,1
341758,6243909,1
342258,6243909,1
342758,6243909,1
343258,6243909,1
343758,6243909,1
344258,6243909,1
344758,6243909,1
345258,6243909,1
345758,6243909,1
346258,6243909,1
346758,6243909,1
347258,6243909,1
347758,6243909,1
348258,6243909,1
348758,6243909,1
349258,6243909,1
349758,6243909,1
350258,6243909,1
350758,6243909,1
351258,6243909,1
351758,6243909,1
352258,6243909,1
352758,6243909,1
353258,6243909,1
353758,6243909,1
354258,6243909,1
354758,6243909,1
355258,6243909,1
355758,6243909,1
356258,6243909,1
356758,6243909,1
357258,6243909,1
357758,6243909,1
358258,6243909,1
358758,6243909,1
359258,6243909,1
359758,6243909,1
360258,6243909,1
360758,6243909,1
361258,6243909,1
361758,6243909,1
362258,6243909,1
362758,6243909,1
363258,6243909,1
363758,6243909,1
364258,6243909,1
364758,6243909,1
365258,6243909,1
365758,6243909,1
366258,6243909,1
366758,6243909,1
367258,6243909,1
367758,6243909,1
306758,6243409,1
307258,6243409,1
307758,6243409,1
308258,6243409,1
308758,6243409,1
309258,6243409,1
311258,6243409,1
311758,6243409,1
312258,6243409,1
312758,6243409,1
313258,6243409,1
313758,6243409,1
314258,6243409,1
314758,6243409,1
315258,6243409,1
315758,6243409,1
316258,6243409,1
316758,6243409,1
317258,6243409,1
317758,6243409,1
318258,6243409,1
318758,6243409,1
319258,6243409,1
319758,6243409,1
322258,6243409,1
322758,6243409,1
323258,6243409,1
323758,6243409,1
324258,6243409,1
324758,6243409,1
327758,6243409,1
328258,6243409,1
328758,6243409,1
329258,6243409,1
329758,6243409,1
330258,6243409,1
330758,6243409,1
331258,6243409,1
331758,6243409,1
332258,6243409,1
332758,6243409,1
333258,6243409,1
333758,6243409,1
334258,6243409,1
334758,6243409,1
335258,6243409,1
335758,6243409,1
336258,6243409,1
336758,6243409,1
337258,6243409,1
337758,6243409,1
338258,6243409,1
338758,6243409,1
339258,6243409,1
339758,6243409,1
340258,6243409,1
340758,6243409,1
341258,6243409,1
341758,6243409,1
342258,6243409,1
342758,6243409,1
343258,6243409,1
343758,6243409,1
344258,6243409,1
344758,6243409,1
345258,6243409,1
345758,6243409,1
346258,6243409,1
346758,6243409,1
347258,6243409,1
347758,6243409,1
348258,6243409,1
348758,6243409,1
349258,6243409,1
349758,6243409,1
350258,6243409,1
350758,6243409,1
351258,6243409,1
351758,6243409,1
352258,6243409,1
352758,6243409,1
353258,6243409,1
353758,6243409,1
354258,6243409,1
354758,6243409,1
355258,6243409,1
355758,6243409,1
356258,6243409,1
356758,6243409,1
357258,6243409,1
357758,6243409,1
358258,6243409,1
358758,6243409,1
359258,6243409,1
359758,6243409,1
360258,6243409,1
360758,6243409,1
361258,6243409,1
361758,6243409,1
362258,6243409,1
362758,6243409,1
363258,6243409,1
363758,6243409,1
364258,6243409,1
364758,6243409,1
365258,6243409,1
365758,6243409,1
366258,6243409,1
366758,6243409,1
367258,6243409,1
367758,6243409,1
306758,6242909,1
307258,6242909,1
307758,6242909,1
308258,6242909,1
308758,6242909,1
309258,6242909,1
311258,6242909,1
311758,6242909,1
312258,6242909,1
312758,6242909,1
313258,6242909,1
313758,6242909,1
314258,6242909,1
314758,6242909,1
315258,6242909,1
315758,6242909,1
316258,6242909,1
316758,6242909,1
317258,6242909,1
317758,6242909,1
318258,6242909,1
318758,6242909,1
319258,6242909,1
322258,6242909,1
322758,6242909,1
323258,6242909,1
323758,6242909,1
324258,6242909,1
324758,6242909,1
327258,6242909,1
327758,6242909,1
328258,6242909,1
328758,6242909,1
329258,6242909,1
329758,6242909,1
330258,6242909,1
330758,6242909,1
331258,6242909,1
331758,6242909,1
332258,6242909,1
332758,6242909,1
333258,6242909,1
333758,6242909,1
334258,6242909,1
334758,6242909,1
335258,6242909,1
335758,6242909,1
336258,6242909,1
336758,6242909,1
337258,6242909,1
337758,6242909,1
338258,6242909,1
338758,6242909,1
339258,6242909,1
339758,6242909,1
340258,6242909,1
340758,6242909,1
341258,6242909,1
341758,6242909,1
342258,6242909,1
342758,6242909,1
343258,6242909,1
343758,6242909,1
344258,6242909,1
344758,6242909,1
345258,6242909,1
345758,6242909,1
346258,6242909,1
346758,6242909,1
347258,6242909,1
347758,6242909,1
348258,6242909,1
348758,6242909,1
349258,6242909,1
349758,6242909,1
350258,6242909,1
350758,6242909,1
351258,6242909,1
351758,6242909,1
352258,6242909,1
352758,6242909,1
353258,6242909,1
353758,6242909,1
354258,6242909,1
354758,6242909,1
355258,6242909,1
355758,6242909,1
356258,6242909,1
356758,6242909,1
357258,6242909,1
357758,6242909,1
358258,6242909,1
358758,6242909,1
359258,6242909,1
359758,6242909,1
360258,6242909,1
360758,6242909,1
361258,6242909,1
361758,6242909,1
362258,6242909,1
362758,6242909,1
363258,6242909,1
363758,6242909,1
364258,6242909,1
364758,6242909,1
365258,6242909,1
365758,6242909,1
366258,6242909,1
366758,6242909,1
367258,6242909,1
367758,6242909,1
303758,6242409,1
304258,6242409,1
304758,6242409,1
306758,6242409,1
307258,6242409,1
307758,6242409,1
308258,6242409,1
308758,6242409,1
309258,6242409,1
309758,6242409,1
310758,6242409,1
311258,6242409,1
311758,6242409,1
312258,6242409,1
312758,6242409,1
313258,6242409,1
313758,6242409,1
314258,6242409,1
314758,6242409,1
315258,6242409,1
315758,6242409,1
316258,6242409,1
316758,6242409,1
317258,6242409,1
317758,6242409,1
318258,6242409,1
318758,6242409,1
319258,6242409,1
319758,6242409,1
320258,6242409,1
320758,6242409,1
321258,6242409,1
321758,6242409,1
322258,6242409,1
322758,6242409,1
323258,6242409,1
323758,6242409,1
324258,6242409,1
324758,6242409,1
326758,6242409,1
327258,6242409,1
327758,6242409,1
328258,6242409,1
328758,6242409,1
329258,6242409,1
329758,6242409,1
330258,6242409,1
330758,6242409,1
331258,6242409,1
331758,6242409,1
332258,6242409,1
332758,6242409,1
333258,6242409,1
333758,6242409,1
334258,6242409,1
334758,6242409,1
335258,6242409,1
335758,6242409,1
336258,6242409,1
336758,6242409,1
337258,6242409,1
337758,6242409,1
338258,6242409,1
338758,6242409,1
339258,6242409,1
339758,6242409,1
340258,6242409,1
340758,6242409,1
341258,6242409,1
341758,6242409,1
342258,6242409,1
342758,6242409,1
343258,6242409,1
343758,6242409,1
344258,6242409,1
344758,6242409,1
345258,6242409,1
345758,6242409,1
346258,6242409,1
346758,6242409,1
347258,6242409,1
347758,6242409,1
348258,6242409,1
348758,6242409,1
349258,6242409,1
349758,6242409,1
350258,6242409,1
350758,6242409,1
351258,6242409,1
351758,6242409,1
352258,6242409,1
352758,6242409,1
353258,6242409,1
353758,6242409,1
354258,6242409,1
354758,6242409,1
355258,6242409,1
355758,6242409,1
356258,6242409,1
356758,6242409,1
357258,6242409,1
357758,6242409,1
358258,6242409,1
358758,6242409,1
359258,6242409,1
359758,6242409,1
360258,6242409,1
360758,6242409,1
361258,6242409,1
361758,6242409,1
362258,6242409,1
362758,6242409,1
363258,6242409,1
363758,6242409,1
364258,6242409,1
364758,6242409,1
365258,6242409,1
365758,6242409,1
366258,6242409,1
366758,6242409,1
367258,6242409,1
367758,6242409,1
303258,6241909,1
303758,6241909,1
304258,6241909,1
304758,6241909,1
305258,6241909,1
306758,6241909,1
307258,6241909,1
307758,6241909,1
308258,6241909,1
308758,6241909,1
309258,6241909,1
309758,6241909,1
310258,6241909,1
310758,6241909,1
311258,6241909,1
311758,6241909,1
312258,6241909,1
312758,6241909,1
313258,6241909,1
313758,6241909,1
314258,6241909,1
314758,6241909,1
315258,6241909,1
315758,6241909,1
316258,6241909,1
316758,6241909,1
317258,6241909,1
317758,6241909,1
318258,6241909,1
318758,6241909,1
319258,6241909,1
319758,6241909,1
320258,6241909,1
320758,6241909,1
321258,6241909,1
321758,6241909,1
322258,6241909,1
322758,6241909,1
323258,6241909,1
323758,6241909,1
324258,6241909,1
324758,6241909,1
325258,6241909,1
325758,6241909,1
326258,6241909,1
326758,6241909,1
327258,6241909,1
327758,6241909,1
328258,6241909,1
328758,6241909,1
329258,6241909,1
329758,6241909,1
330258,6241909,1
330758,6241909,1
331258,6241909,1
331758,6241909,1
332258,6241909,1
332758,6241909,1
333258,6241909,1
333758,6241909,1
334258,6241909,1
334758,6241909,1
335258,6241909,1
335758,6241909,1
336258,6241909,1
336758,6241909,1
337258,6241909,1
337758,6241909,1
338258,6241909,1
338758,6241909,1
339258,6241909,1
339758,6241909,1
340258,6241909,1
340758,6241909,1
341258,6241909,1
341758,6241909,1
342258,6241909,1
342758,6241909,1
343258,6241909,1
343758,6241909,1
344258,6241909,1
345758,6241909,1
346258,6241909,1
346758,6241909,1
347258,6241909,1
347758,6241909,1
348258,6241909,1
348758,6241909,1
349258,6241909,1
349758,6241909,1
350258,6241909,1
350758,6241909,1
351258,6241909,1
351758,6241909,1
352258,6241909,1
352758,6241909,1
353258,6241909,1
353758,6241909,1
354258,6241909,1
354758,6241909,1
355258,6241909,1
355758,6241909,1
356258,6241909,1
356758,6241909,1
357258,6241909,1
357758,6241909,1
358258,6241909,1
358758,6241909,1
359258,6241909,1
359758,6241909,1
360258,6241909,1
360758,6241909,1
361258,6241909,1
361758,6241909,1
362258,6241909,1
362758,6241909,1
363258,6241909,1
363758,6241909,1
364258,6241909,1
364758,6241909,1
365258,6241909,1
365758,6241909,1
366258,6241909,1
366758,6241909,1
367258,6241909,1
303258,6241409,1
303758,6241409,1
304258,6241409,1
304758,6241409,1
305258,6241409,1
305758,6241409,1
306758,6241409,1
307258,6241409,1
307758,6241409,1
308258,6241409,1
308758,6241409,1
309258,6241409,1
309758,6241409,1
310258,6241409,1
310758,6241409,1
311258,6241409,1
311758,6241409,1
312258,6241409,1
312758,6241409,1
313258,6241409,1
313758,6241409,1
314258,6241409,1
314758,6241409,1
315258,6241409,1
315758,6241409,1
316258,6241409,1
316758,6241409,1
317258,6241409,1
317758,6241409,1
318258,6241409,1
318758,6241409,1
319258,6241409,1
319758,6241409,1
320258,6241409,1
320758,6241409,1
321258,6241409,1
321758,6241409,1
322258,6241409,1
322758,6241409,1
323258,6241409,1
323758,6241409,1
324258,6241409,1
324758,6241409,1
325258,6241409,1
325758,6241409,1
326258,6241409,1
326758,6241409,1
327258,6241409,1
327758,6241409,1
328258,6241409,1
328758,6241409,1
329258,6241409,1
329758,6241409,1
330258,6241409,1
330758,6241409,1
331258,6241409,1
331758,6241409,1
332258,6241409,1
332758,6241409,1
333258,6241409,1
333758,6241409,1
334258,6241409,1
334758,6241409,1
335258,6241409,1
335758,6241409,1
336258,6241409,1
336758,6241409,1
337258,6241409,1
337758,6241409,1
338258,6241409,1
338758,6241409,1
339258,6241409,1
339758,6241409,1
340258,6241409,1
340758,6241409,1
341258,6241409,1
341758,6241409,1
342258,6241409,1
342758,6241409,1
343258,6241409,1
343758,6241409,1
345758,6241409,1
346258,6241409,1
346758,6241409,1
347258,6241409,1
347758,6241409,1
348258,6241409,1
348758,6241409,1
349258,6241409,1
349758,6241409,1
350258,6241409,1
350758,6241409,1
351258,6241409,1
351758,6241409,1
352258,6241409,1
352758,6241409,1
353258,6241409,1
353758,6241409,1
354258,6241409,1
354758,6241409,1
355258,6241409,1
355758,6241409,1
356258,6241409,1
356758,6241409,1
357258,6241409,1
357758,6241409,1
358258,6241409,1
358758,6241409,1
359258,6241409,1
359758,6241409,1
360258,6241409,1
360758,6241409,1
361258,6241409,1
361758,6241409,1
362258,6241409,1
362758,6241409,1
363258,6241409,1
363758,6241409,1
364258,6241409,1
364758,6241409,1
365258,6241409,1
365758,6241409,1
366258,6241409,1
366758,6241409,1
367258,6241409,1
303258,6240909,1
303758,6240909,1
304258,6240909,1
304758,6240909,1
305258,6240909,1
305758,6240909,1
306258,6240909,1
307258,6240909,1
307758,6240909,1
308258,6240909,1
308758,6240909,1
309258,6240909,1
309758,6240909,1
310258,6240909,1
310758,6240909,1
311258,6240909,1
311758,6240909,1
312258,6240909,1
312758,6240909,1
313258,6240909,1
313758,6240909,1
314258,6240909,1
314758,6240909,1
315258,6240909,1
315758,6240909,1
316258,6240909,1
316758,6240909,1
317258,6240909,1
317758,6240909,1
318258,6240909,1
318758,6240909,1
319258,6240909,1
319758,6240909,1
320258,6240909,1
320758,6240909,1
321258,6240909,1
321758,6240909,1
322258,6240909,1
322758,6240909,1
323258,6240909,1
323758,6240909,1
324258,6240909,1
324758,6240909,1
325258,6240909,1
325758,6240909,1
326258,6240909,1
326758,6240909,1
327258,6240909,1
327758,6240909,1
328258,6240909,1
328758,6240909,1
329258,6240909,1
329758,6240909,1
330258,6240909,1
330758,6240909,1
331258,6240909,1
331758,6240909,1
332258,6240909,1
332758,6240909,1
333258,6240909,1
333758,6240909,1
334258,6240909,1
334758,6240909,1
335258,6240909,1
335758,6240909,1
336258,6240909,1
336758,6240909,1
337258,6240909,1
337758,6240909,1
338258,6240909,1
338758,6240909,1
339258,6240909,1
339758,6240909,1
340258,6240909,1
340758,6240909,1
341258,6240909,1
341758,6240909,1
342258,6240909,1
342758,6240909,1
343258,6240909,1
345258,6240909,1
345758,6240909,1
346258,6240909,1
346758,6240909,1
347258,6240909,1
347758,6240909,1
348258,6240909,1
348758,6240909,1
349258,6240909,1
349758,6240909,1
350258,6240909,1
350758,6240909,1
351258,6240909,1
351758,6240909,1
352258,6240909,1
352758,6240909,1
353258,6240909,1
353758,6240909,1
354258,6240909,1
354758,6240909,1
355258,6240909,1
355758,6240909,1
356258,6240909,1
356758,6240909,1
357258,6240909,1
357758,6240909,1
358258,6240909,1
358758,6240909,1
359258,6240909,1
359758,6240909,1
360258,6240909,1
360758,6240909,1
361258,6240909,1
361758,6240909,1
362258,6240909,1
362758,6240909,1
363258,6240909,1
363758,6240909,1
364258,6240909,1
364758,6240909,1
365258,6240909,1
365758,6240909,1
366258,6240909,1
366758,6240909,1
367258,6240909,1
302758,6240409,1
303758,6240409,1
304258,6240409,1
304758,6240409,1
305258,6240409,1
305758,6240409,1
306258,6240409,1
306758,6240409,1
307258,6240409,1
307758,6240409,1
308258,6240409,1
308758,6240409,1
309258,6240409,1
309758,6240409,1
310258,6240409,1
310758,6240409,1
311258,6240409,1
311758,6240409,1
312258,6240409,1
312758,6240409,1
313258,6240409,1
313758,6240409,1
314258,6240409,1
314758,6240409,1
315258,6240409,1
315758,6240409,1
316258,6240409,1
316758,6240409,1
317258,6240409,1
317758,6240409,1
318258,6240409,1
318758,6240409,1
319258,6240409,1
319758,6240409,1
320258,6240409,1
320758,6240409,1
321258,6240409,1
321758,6240409,1
322258,6240409,1
322758,6240409,1
323258,6240409,1
323758,6240409,1
324258,6240409,1
324758,6240409,1
325258,6240409,1
325758,6240409,1
326258,6240409,1
326758,6240409,1
327258,6240409,1
327758,6240409,1
328258,6240409,1
328758,6240409,1
329258,6240409,1
329758,6240409,1
330258,6240409,1
330758,6240409,1
331258,6240409,1
331758,6240409,1
332258,6240409,1
332758,6240409,1
333258,6240409,1
333758,6240409,1
334258,6240409,1
334758,6240409,1
335258,6240409,1
335758,6240409,1
336258,6240409,1
336758,6240409,1
337258,6240409,1
337758,6240409,1
338258,6240409,1
338758,6240409,1
339258,6240409,1
339758,6240409,1
340258,6240409,1
340758,6240409,1
341258,6240409,1
341758,6240409,1
342258,6240409,1
342758,6240409,1
345258,6240409,1
345758,6240409,1
346258,6240409,1
346758,6240409,1
347258,6240409,1
347758,6240409,1
348258,6240409,1
348758,6240409,1
349258,6240409,1
349758,6240409,1
350258,6240409,1
350758,6240409,1
351258,6240409,1
351758,6240409,1
352258,6240409,1
352758,6240409,1
353258,6240409,1
353758,6240409,1
354258,6240409,1
354758,6240409,1
355258,6240409,1
355758,6240409,1
356258,6240409,1
356758,6240409,1
357258,6240409,1
357758,6240409,1
358258,6240409,1
358758,6240409,1
359258,6240409,1
359758,6240409,1
360258,6240409,1
360758,6240409,1
361258,6240409,1
361758,6240409,1
362258,6240409,1
362758,6240409,1
363258,6240409,1
363758,6240409,1
364258,6240409,1
364758,6240409,1
365258,6240409,1
365758,6240409,1
366258,6240409,1
366758,6240409,1
367258,6240409,1
302758,6239909,1
303258,6239909,1
303758,6239909,1
304258,6239909,1
304758,6239909,1
305258,6239909,1
305758,6239909,1
306258,6239909,1
306758,6239909,1
307258,6239909,1
307758,6239909,1
308258,6239909,1
308758,6239909,1
309258,6239909,1
309758,6239909,1
310258,6239909,1
310758,6239909,1
311258,6239909,1
311758,6239909,1
312258,6239909,1
312758,6239909,1
313258,6239909,1
313758,6239909,1
314258,6239909,1
314758,6239909,1
315258,6239909,1
315758,6239909,1
316258,6239909,1
316758,6239909,1
317258,6239909,1
317758,6239909,1
318258,6239909,1
318758,6239909,1
319258,6239909,1
319758,6239909,1
320258,6239909,1
320758,6239909,1
321258,6239909,1
321758,6239909,1
322258,6239909,1
322758,6239909,1
323258,6239909,1
323758,6239909,1
324258,6239909,1
324758,6239909,1
325258,6239909,1
325758,6239909,1
326258,6239909,1
326758,6239909,1
327258,6239909,1
327758,6239909,1
328258,6239909,1
328758,6239909,1
329258,6239909,1
329758,6239909,1
330258,6239909,1
330758,6239909,1
331258,6239909,1
331758,6239909,1
332258,6239909,1
332758,6239909,1
333258,6239909,1
333758,6239909,1
334258,6239909,1
334758,6239909,1
335258,6239909,1
335758,6239909,1
336258,6239909,1
336758,6239909,1
337258,6239909,1
337758,6239909,1
338258,6239909,1
338758,6239909,1
339258,6239909,1
339758,6239909,1
340258,6239909,1
340758,6239909,1
341258,6239909,1
341758,6239909,1
342258,6239909,1
342758,6239909,1
344758,6239909,1
345258,6239909,1
345758,6239909,1
346258,6239909,1
346758,6239909,1
347258,6239909,1
347758,6239909,1
348258,6239909,1
348758,6239909,1
349258,6239909,1
349758,6239909,1
350258,6239909,1
350758,6239909,1
351258,6239909,1
351758,6239909,1
352258,6239909,1
352758,6239909,1
353258,6239909,1
353758,6239909,1
354258,6239909,1
354758,6239909,1
355258,6239909,1
355758,6239909,1
356258,6239909,1
356758,6239909,1
357258,6239909,1
357758,6239909,1
358258,6239909,1
358758,6239909,1
359258,6239909,1
359758,6239909,1
360258,6239909,1
360758,6239909,1
361258,6239909,1
361758,6239909,1
362258,6239909,1
362758,6239909,1
363258,6239909,1
363758,6239909,1
364258,6239909,1
364758,6239909,1
365258,6239909,1
365758,6239909,1
366258,6239909,1
366758,6239909,1
367258,6239909,1
303258,6239409,1
303758,6239409,1
304258,6239409,1
304758,6239409,1
305258,6239409,1
305758,6239409,1
306258,6239409,1
306758,6239409,1
307258,6239409,1
307758,6239409,1
308258,6239409,1
308758,6239409,1
309258,6239409,1
309758,6239409,1
310258,6239409,1
310758,6239409,1
311258,6239409,1
311758,6239409,1
312258,6239409,1
312758,6239409,1
313258,6239409,1
313758,6239409,1
314258,6239409,1
314758,6239409,1
315258,6239409,1
315758,6239409,1
316258,6239409,1
316758,6239409,1
317258,6239409,1
317758,6239409,1
318258,6239409,1
318758,6239409,1
319258,6239409,1
319758,6239409,1
320258,6239409,1
320758,6239409,1
321258,6239409,1
321758,6239409,1
322258,6239409,1
322758,6239409,1
323258,6239409,1
323758,6239409,1
324258,6239409,1
324758,6239409,1
325258,6239409,1
325758,6239409,1
326258,6239409,1
326758,6239409,1
327258,6239409,1
327758,6239409,1
328258,6239409,1
328758,6239409,1
329258,6239409,1
329758,6239409,1
330258,6239409,1
330758,6239409,1
331258,6239409,1
331758,6239409,1
332258,6239409,1
332758,6239409,1
333258,6239409,1
333758,6239409,1
334258,6239409,1
334758,6239409,1
335258,6239409,1
335758,6239409,1
336258,6239409,1
336758,6239409,1
337258,6239409,1
337758,6239409,1
338258,6239409,1
338758,6239409,1
339258,6239409,1
339758,6239409,1
340258,6239409,1
340758,6239409,1
341258,6239409,1
341758,6239409,1
342258,6239409,1
344758,6239409,1
345258,6239409,1
345758,6239409,1
346258,6239409,1
346758,6239409,1
347258,6239409,1
347758,6239409,1
348258,6239409,1
348758,6239409,1
349258,6239409,1
349758,6239409,1
350258,6239409,1
350758,6239409,1
351258,6239409,1
351758,6239409,1
352258,6239409,1
352758,6239409,1
353258,6239409,1
353758,6239409,1
354258,6239409,1
354758,6239409,1
355258,6239409,1
355758,6239409,1
356258,6239409,1
356758,6239409,1
357258,6239409,1
357758,6239409,1
358258,6239409,1
358758,6239409,1
359258,6239409,1
359758,6239409,1
360258,6239409,1
360758,6239409,1
361258,6239409,1
361758,6239409,1
362258,6239409,1
362758,6239409,1
363258,6239409,1
363758,6239409,1
364258,6239409,1
364758,6239409,1
365258,6239409,1
365758,6239409,1
366258,6239409,1
366758,6239409,1
367258,6239409,1
304258,6238909,1
304758,6238909,1
305258,6238909,1
305758,6238909,1
306258,6238909,1
306758,6238909,1
307258,6238909,1
307758,6238909,1
308258,6238909,1
308758,6238909,1
309258,6238909,1
309758,6238909,1
310258,6238909,1
310758,6238909,1
311258,6238909,1
311758,6238909,1
312258,6238909,1
312758,6238909,1
313258,6238909,1
313758,6238909,1
314258,6238909,1
314758,6238909,1
315258,6238909,1
315758,6238909,1
316258,6238909,1
316758,6238909,1
317258,6238909,1
317758,6238909,1
318258,6238909,1
318758,6238909,1
319258,6238909,1
319758,6238909,1
320258,6238909,1
320758,6238909,1
321258,6238909,1
321758,6238909,1
322258,6238909,1
322758,6238909,1
323258,6238909,1
323758,6238909,1
324258,6238909,1
324758,6238909,1
325258,6238909,1
325758,6238909,1
326258,6238909,1
326758,6238909,1
327258,6238909,1
327758,6238909,1
328258,6238909,1
328758,6238909,1
329258,6238909,1
329758,6238909,1
330258,6238909,1
330758,6238909,1
331258,6238909,1
331758,6238909,1
332258,6238909,1
332758,6238909,1
333258,6238909,1
333758,6238909,1
334258,6238909,1
334758,6238909,1
335258,6238909,1
335758,6238909,1
336258,6238909,1
336758,6238909,1
337258,6238909,1
337758,6238909,1
338258,6238909,1
338758,6238909,1
339258,6238909,1
339758,6238909,1
340258,6238909,1
340758,6238909,1
341258,6238909,1
341758,6238909,1
344758,6238909,1
345258,6238909,1
345758,6238909,1
346258,6238909,1
346758,6238909,1
347258,6238909,1
347758,6238909,1
348258,6238909,1
348758,6238909,1
349258,6238909,1
349758,6238909,1
350258,6238909,1
350758,6238909,1
351258,6238909,1
351758,6238909,1
352258,6238909,1
352758,6238909,1
353258,6238909,1
353758,6238909,1
354258,6238909,1
354758,6238909,1
355258,6238909,1
355758,6238909,1
356258,6238909,1
356758,6238909,1
357258,6238909,1
357758,6238909,1
358258,6238909,1
358758,6238909,1
359258,6238909,1
